"","Mun_Code","rain_total","wind_max","track_min_dist","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","Municipality","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls","Cluster"
"944","PH023104000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,64.4356955380577,31.4814814814815,0.116652085156022,0.16039661708953,3.01837270341207,0.0145815106445027,0.0145815106445027,0,0.0291630212890055,"Benito Soliven","Cagayan Valley","Luzon",0,0,0,0,0,0,0,0,5
"945","PH144403000",287.239285714286,51.2559064897042,1.07521135694684,0,3.93,3.8,0.13,0,0,0,0,72.2222222222222,27.0175438596491,0.0584795321637426,0.0584795321637426,0.292397660818713,0,0,0,0,"Besao","Cordillera Administrative Region","Luzon",0,0,0,0,1128.85039285714,0,37.3411071428572,1091.50928571429,3
"946","PH071208000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,57.1846726982438,38.6907929749867,0.0532197977647684,0.266098988823842,3.32623736029803,0,0,0.0266098988823842,0,"Bilar","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"947","PH104304000",287.239285714286,51.2559064897042,1.07521135694684,0,3.34,0,0,3.34,0,0,0,43.9264609323703,47.0781352593565,0.0656598818122127,0,7.87918581746553,0.131319763624425,0.0656598818122127,0.196979645436638,0.328299409061064,"Binuangan","Northern Mindanao","Mindanao",0,171.194727675612,0,0,959.379214285715,0,0,0,3
"948","PH140102000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,51.5831134564644,46.042216358839,0.131926121372032,0.131926121372032,0.923482849604222,0,0,0,0,"Boliney","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,1
"949","PH072212000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,35.9081419624217,49.7464956755145,0.298240381747689,0.53683268714584,12.2278556516552,0.0894721145243065,0,0.208768267223382,0.178944229048613,"Boljoon","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"950","PH144404000",287.239285714286,51.2559064897042,1.07521135694684,0.04,7.87,7.87,0,0,0,0,0.04,91.2795306801966,8.10210876803552,0.0317107975265577,0,0,0,0,0,0.0317107975265577,"Bontoc","Cordillera Administrative Region","Luzon",2.05023625958817,0,0,0,2260.57317857143,11.4895714285714,0,2260.57317857143,3
"951","PH140103000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,77.4193548387097,18.882769472856,0.1049042748492,0.0786782061369,2.5439286650931,0.0262260687123,0,0.0262260687123,0,"Bucay","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,5
"952","PH140104000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,59.080459770115,37.4712643678161,0,0.229885057471264,1.14942528735632,0,0,0,0,"Bucloc","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,5
"953","PH160201000",287.239285714286,51.2559064897042,1.07521135694684,25.1,0.76,0.04,0.02,0.7,25.13,0,0,33.1967812728603,32.0263350402341,0.13899049012436,1.90197512801756,31.2435991221653,0.292611558156547,0.021945866861741,0.0731528895391368,0.102414045354791,"Buenavista","Caraga","Mindanao",1286.52325289158,35.8791345427929,0,1288.06093008627,218.301857142857,0,5.74478571428572,11.4895714285714,2
"954","PH012806000",287.239285714286,51.2559064897042,1.07521135694684,1.38,2.44,0.15,0,2.29,1.35,0,0.04,79.719387755102,9.77891156462585,0.340136054421769,1.95578231292517,7.8656462585034,0.255102040816326,0,0,0.042517006802721,"Burgos","Ilocos Region","Luzon",70.7331509557918,117.376025861423,0,69.1954737611007,700.863857142858,11.4895714285714,0,43.0858928571429,5
"955","PH012904000",287.239285714286,51.2559064897042,1.07521135694684,0,0.05,0.05,0,0,0,0,0,73.1751824817518,24.4890510948905,0.182481751824817,0,1.4963503649635,0,0,0.0364963503649635,0.0364963503649635,"Burgos","Ilocos Region","Luzon",0,0,0,0,14.3619642857143,0,0,14.3619642857143,5
"956","PH023105000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,81.4174894217207,12.7820874471086,0.193935119887165,0.493653032440056,4.42524682651622,0.0881523272214386,0.0176304654442877,0.123413258110014,0,"Burgos","Cagayan Valley","Luzon",0,0,0,0,0,0,0,0,5
"957","PH160202000",287.239285714286,51.2559064897042,1.07521135694684,1.46,1.63,0,0,1.63,1.43,0.04,0,39.7281651816678,40.7992317131729,0.192071706770528,0.402817051699301,17.7439577442245,0.121378648028597,0.0866990343061409,0.401483220402284,0.202742357146668,"","Caraga","Mindanao",74.8336234749681,83.5471275782178,2.05023625958817,73.295946280277,468.200035714286,0,0,0,1
"958","PH023106000",287.239285714286,51.2559064897042,1.07521135694684,0,0.44,0.44,0,0,0,0,0,78.8262720454085,15.8625582809649,0.040543279951348,0.263531319683762,4.4901682546118,0.010135819987837,0.010135819987837,0.0709507399148591,0.040543279951348,"Cabagan","Cagayan Valley","Luzon",0,0,0,0,126.385285714286,0,0,126.385285714286,5
"959","PH023107000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,88.8888888888889,7.19344842850819,0.232403718459495,0.199203187250996,2.99911465250111,0.0664010624169986,0,0.0332005312084993,0.0774679061531651,"Cabatuan","Cagayan Valley","Luzon",0,0,0,0,0,0,0,0,5
"960","PH012905000",287.239285714286,51.2559064897042,1.07521135694684,0.35,0.9,0,0,0.9,0.35,0,0,81.9736508740816,13.4152520901951,0.0760070939954395,0.405371167975678,3.21763364580694,0.0253356979984798,0,0.0380035469977197,0.0506713959969597,"Cabugao","Ilocos Region","Luzon",17.9395672713965,46.1303158407338,0,17.9395672713965,258.515357142857,0,0,0,5
"961","PH166804000",287.239285714286,51.2559064897042,1.07521135694684,11.3,2.23,0,0.08,2.15,11.37,0,0,23.2229682796944,38.8978930307942,0,0.787219263718453,36.9993053947673,0.0463070155128501,0,0,0.0463070155128501,"Cagwait","Caraga","Mindanao",579.191743333658,110.200198952864,0,582.779656787937,640.543607142858,0,22.9791428571429,0,3
"962","PH148101000",287.239285714286,51.2559064897042,1.07521135694684,0,0.57,0.57,0,0,0,0,0,37.1536523929471,54.7858942065491,0,0.419815281276238,7.30478589420655,0.0419815281276238,0.0419815281276238,0.0839630562552476,0,"Calanasan","Cordillera Administrative Region","Luzon",0,0,0,0,163.726392857143,0,0,163.726392857143,1
"963","PH071210000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,52.920497566252,40.7247160627366,0.216333153055706,0.175770686857761,5.59762033531639,0.0405624661979448,0,0.0135208220659816,0.0405624661979448,"Calape","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"964","PH071211000",287.239285714286,51.2559064897042,1.07521135694684,0,0.08,0.04,0,0.04,0,0,0,58.2519964507542,19.949719018042,0.0295770482105885,2.12954747116238,19.3138124815143,0,0,0.0443655723158828,0,"Candijay","Central Visayas","Visayas",0,2.05023625958817,0,0,22.9791428571429,0,0,11.4895714285714,5
"965","PH166805000",287.239285714286,51.2559064897042,1.07521135694684,35.6,0.87,0.15,0,0.73,35.29,0.36,0,36.2787356321839,10.2873563218391,0,8.82183908045977,44.4827586206897,0.129310344827586,0,0,0,"Cantilan","Caraga","Mindanao",1824.71027103347,37.4168117374841,18.4521263362935,1808.82094002166,249.898178571429,0,0,43.0858928571429,2
"966","PH012907000",287.239285714286,51.2559064897042,1.07521135694684,47.2,2.84,0,0,2.84,47.22,0,0,87.1699861046781,10.5836035201482,0.0463177396943029,0.301065308012969,1.76007410838351,0,0,0,0,"Caoayan","Ilocos Region","Luzon",2419.27878631404,145.56677443076,0,2420.30390444383,815.759571428572,0,0,0,2
"967","PH012807000",287.239285714286,51.2559064897042,1.07521135694684,0.17,3.65,3.65,0,0,0,0,0.17,89.8026315789474,8.55263157894737,0,0,1.64473684210526,0,0,0,0,"Carasi","Ilocos Region","Luzon",8.71350410324971,0,0,0,1048.42339285714,48.8306785714286,0,1048.42339285714,3
"968","PH071212000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,51.5101325019486,45.6742010911925,0.155884645362432,0.0389711613406079,2.20187061574435,0,0,0.0194855806703039,0,"Carmen","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"969","PH160204000",287.239285714286,51.2559064897042,1.07521135694684,5.37,1.94,0,0,1.94,5.29,0,0.07,25.7130509939499,41.0976663785653,0.0216076058772687,0.583405358686258,32.3898012100259,0.0216076058772687,0,0.0432152117545375,0,"Carmen","Caraga","Mindanao",275.244217849712,99.4364585900261,0,271.143745330535,557.244214285715,20.10675,0,0,1
"970","PH166806000",287.239285714286,51.2559064897042,1.07521135694684,1,1.19,0,0,1.19,0.46,0.36,0.18,38.3318928262749,13.7856525496975,0,8.68625756266206,39.1529818496111,0,0,0,0,"Carmen","Caraga","Mindanao",51.2559064897042,60.994528722748,18.4521263362935,23.5777169852639,341.81475,51.7030714285715,0,0,3
"971","PH166807000",287.239285714286,51.2559064897042,1.07521135694684,20.9,3.1,0.14,0,2.96,20.94,0,0.05,30.3218069158505,14.9110533679792,0,3.23805716570058,51.4891065360784,0,0,0,0,"Carrascal","Caraga","Mindanao",1071.24844563482,151.717483209524,0,1073.29868189441,890.441785714287,14.3619642857143,0,40.2135,3
"972","PH101801000",287.239285714286,51.2559064897042,1.07521135694684,0.22,4.09,0.86,0,3.23,0.22,0,0,54.2857142857143,40.3448275862069,0,0.172413793103448,4.97536945812808,0.0246305418719211,0,0.147783251231527,0,"Catarman","Northern Mindanao","Mindanao",11.2762994277349,165.556577961745,0,11.2762994277349,1174.80867857143,0,0,247.025785714286,3
"973","PH071213000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,56.7324604260309,39.7693961305452,0.214969708813758,0.117256204807504,3.08774672659762,0,0,0,0.0586281024037522,"Catigbian","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"974","PH012805000",287.239285714286,51.2559064897042,1.07521135694684,0.03,0.03,0.03,0,0,0,0,0.03,86.5808228053126,10.9734369938452,0.0728862973760933,0.323939099449303,1.87884677680596,0.0161969549724651,0.0080984774862325,0,0,"","Ilocos Region","Luzon",1.53767719469113,0,0,0,8.61717857142858,8.61717857142858,0,8.61717857142858,5
"975","PH160301000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,28.848382208753,54.0689901060701,0.0534807023798912,0.240663160709511,16.4586861574115,0.0311970763882698,0,0.0490239771815669,0.0133701755949728,"","Caraga","Mindanao",0,0,0,0,0,0,0,0,1
"976","PH160203000",287.239285714286,51.2559064897042,1.07521135694684,22.5,2.04,0,0,2.04,22.55,0.03,0,48.5802881984556,18.8484222046574,0.024320544780203,3.952088526783,28.3638353499118,0.0668814981455584,0.0060801361950507,0,0.0182404085851523,"","Caraga","Mindanao",1153.25789601834,104.562049238997,1.53767719469113,1155.82069134283,585.968142857143,0,0,0,2
"977","PH012906000",287.239285714286,51.2559064897042,1.07521135694684,30,1.32,0,0,1.32,29.96,0.05,0.02,82.8686446995676,15.4763679737588,0.104368570150589,0.0223646936036976,1.09586998658118,0,0.0074548978678992,0.0298195914715968,0.037274489339496,"","Ilocos Region","Luzon",1537.67719469113,67.6577965664095,2.56279532448521,1535.62695843154,379.155857142858,5.74478571428572,0,0,2
"978","PH023108000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,81.3685569569967,14.7912735458669,0.211871420531665,0.225113384314894,2.76425993974906,0.0331049094580726,0.0066209818916145,0.0331049094580726,0.125798655940676,"","Cagayan Valley","Luzon",0,0,0,0,0,0,0,0,5
"979","PH143213000",287.239285714286,51.2559064897042,1.07521135694684,0.04,0.71,0.71,0,0,0,0,0.04,79.4496644295302,16.0313199105145,0.416107382550336,0.357941834451902,3.2662192393736,0.0492170022371364,0.0089485458612975,0.017897091722595,0.0626398210290827,"","Cordillera Administrative Region","Luzon",2.05023625958817,0,0,0,203.939892857143,11.4895714285714,0,203.939892857143,5
"980","PH166819000",287.239285714286,51.2559064897042,1.07521135694684,38,1.63,0,0,1.63,38.01,0,0.03,31.9460629265857,31.2385550191443,0.0915598468453471,1.58148826369236,34.8010654236724,0.0083236224404861,0,0.0332944897619444,0.14982520392875,"","Caraga","Mindanao",1947.72444660876,83.5471275782178,0,1948.23700567366,468.200035714286,8.61717857142858,0,0,2
"981","PH012934000",287.239285714286,51.2559064897042,1.07521135694684,14.7,4.1,0,0,4.1,14.77,0,0,91.5721231766613,6.34792004321988,0.25211597334774,0.25211597334774,1.24257158292815,0.0090041419052764,0.0090041419052764,0.0090041419052764,0.063028993336935,"","Ilocos Region","Luzon",753.461825398652,210.149216607787,0,757.049738852931,1177.68107142857,0,0,0,3
"982","PH071214000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,44.695652173913,43.6739130434783,1.65217391304348,0.239130434782609,8.65217391304348,0.565217391304348,0,0.130434782608696,0.195652173913043,"Clarin","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"983","PH166706000",287.239285714286,51.2559064897042,1.07521135694684,5.01,2.94,0.33,0,2.6,4.61,0.3,0.1,42.0358283571726,18.6779613942508,0.194417442021941,3.80502707957228,34.4952089987502,0.388834884043883,0,0.0138869601444243,0.0138869601444243,"Claver","Caraga","Mindanao",256.792091513418,133.265356873231,15.3767719469113,236.289728917536,844.483500000001,28.7239285714286,0,94.7889642857144,3
"984","PH104306000",287.239285714286,51.2559064897042,1.07521135694684,0.15,0.89,0.89,0,0,0,0,0.15,27.6194811106054,61.9754210286755,0.127446517979062,0.109239872553482,9.00318616294948,0.0364132908511606,0.0091033227127901,0.0819299044151115,0.0364132908511606,"Claveria","Northern Mindanao","Mindanao",7.68838597345563,0,0,0,255.642964285715,43.0858928571429,0,255.642964285715,1
"985","PH148102000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,49.7987559458471,41.9685327478961,0.0731796560556165,0.128064398097329,7.81192828393707,0,0,0,0.0548847420417124,"Conner","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,1
"986","PH071215000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,60.3157894736842,34.7894736842105,0.105263157894737,0.31578947368421,3.05263157894737,0.0526315789473684,0,0,0,"Corella","Central Visayas","Visayas",0,0,0,0,0,0,0,0,5
"987","PH071216000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,65.328163943506,23.0407089448906,1.44004430905566,0.360011077263916,8.86181113265024,0.0830794793685959,0,0.0276931597895319,0.332317917474384,"Cortes","Central Visayas","Visayas",0,0,0,0,0,0,0,0,5
"988","PH166808000",287.239285714286,51.2559064897042,1.07521135694684,2.97,5.01,0,0,5.01,2.97,0,0,35.1704545454545,21.9318181818182,0,2.61363636363636,40.1988636363636,0.0284090909090909,0.0284090909090909,0,0,"Cortes","Caraga","Mindanao",152.230042274421,256.792091513418,0,152.230042274421,1439.06882142857,0,0,0,3
"989","PH012808000",287.239285714286,51.2559064897042,1.07521135694684,2.04,2.54,0,0,2.54,1.99,0,0.05,86.6064710308503,8.46501128668172,0.18811136192626,0.790067720090293,3.00978179082017,0.18811136192626,0,0,0.037622272385252,"Currimao","Ilocos Region","Luzon",104.562049238997,130.190002483849,0,101.999253914511,729.587785714286,14.3619642857143,0,0,5
"990","PH071217000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,52.4940047961631,42.5659472422062,0.215827338129496,0.239808153477218,4.19664268585132,0.0239808153477218,0,0.0479616306954436,0.0239808153477218,"Dagohoy","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"991","PH140105000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,64.2666666666667,34.4,0,0,1.06666666666667,0,0,0,0,"Daguioman","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,5
"992","PH072222000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,53.5258656946586,42.0930884620777,1.21267348941539,0.0420580400953315,1.93466984438525,0.0771064068414411,0.0210290200476657,0.0771064068414411,0.231319220524323,"Dalaguete","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"993","PH071218000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,45.7862281603289,44.912641315519,0.102774922918808,0.0770811921891058,8.32476875642343,0.0256937307297019,0,0.102774922918808,0.0256937307297019,"Danao","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"994","PH140106000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,72.1649484536082,23.5967926689576,0,0.11454753722795,3.55097365406644,0,0,0,0,"Danglas","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,5
"995","PH071219000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,66.265551703039,29.0128492759535,0.316132979808281,0.295737303691617,3.43667142565776,0.0305935141749949,0.0203956761166632,0.0611870283499898,0.132571894758311,"Dauis","Central Visayas","Visayas",0,0,0,0,0,0,0,0,5
"996","PH023118000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,82.636557827281,9.49038754958804,0.0305157155935306,0.671345743057675,6.56087885260909,0.0152578577967653,0.0152578577967653,0,0,"Delfin Albano","Cagayan Valley","Luzon",0,0,0,0,0,0,0,0,5
"997","PH071220000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,65.2065858962411,32.2460391425909,0.155327741534638,0.12426219322771,2.08139173656415,0,0,0,0,"Dimiao","Central Visayas","Visayas",0,0,0,0,0,0,0,0,5
"998","PH023110000",287.239285714286,51.2559064897042,1.07521135694684,0,5.72,1.83,0,3.89,0,0,0,51.3425549227014,29.8616761594792,0.16273393002441,0.48820179007323,14.7274206672091,0.244100895036615,0.081366965012205,1.79007323026851,0.16273393002441,"Dinapigue","Cagayan Valley","Luzon",0,199.385476244949,0,0,1643.00871428572,0,0,525.647892857143,3
"999","PH012809000",287.239285714286,51.2559064897042,1.07521135694684,0,0.08,0.08,0,0,0,0,0,88.4441267572075,8.45842268286872,0.357398141529664,0.428877769835597,1.83464379318561,0.131045985227543,0,0.0238265427686442,0.131045985227543,"Dingras","Ilocos Region","Luzon",0,0,0,0,22.9791428571429,0,0,22.9791428571429,5
"1000","PH023111000",287.239285714286,51.2559064897042,1.07521135694684,3.3,2.92,1.77,0,1.14,3.3,0,0,31.5079365079365,52.1428571428571,0.0793650793650793,0,14.4444444444444,0.0793650793650793,0,0,0.158730158730159,"Divilacan","Cagayan Valley","Luzon",169.144491416024,58.4317333982628,0,169.144491416024,838.738714285715,0,0,508.413535714286,1
"1001","PH140107000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,70.6924315619968,25.7246376811594,0,0.0402576489533011,2.97906602254428,0,0,0,0,"Dolores","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,5
"1002","PH071221000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,62.825,28.3,0.125,0.725,7.9,0.05,0,0,0.025,"Duero","Central Visayas","Visayas",0,0,0,0,0,0,0,0,5
"1003","PH012810000",287.239285714286,51.2559064897042,1.07521135694684,0,2.83,2.83,0,0,0,0,0,85.045045045045,11.5315315315315,0,0.36036036036036,3.06306306306306,0,0,0,0,"Dumalneg","Ilocos Region","Luzon",0,0,0,0,812.887178571429,0,0,812.887178571429,5
"1004","PH072224000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,47.1774193548387,45.2804252199413,0.861436950146627,0.128299120234604,5.50769794721408,0.155791788856305,0,0.109970674486804,0.0733137829912023,"Dumanjug","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"1005","PH021512000",287.239285714286,51.2559064897042,1.07521135694684,0,1.31,0,0,1.31,0,0,0,81.22595197028,7.73517314581398,0.0132678784662332,0.822608464906461,10.070319755871,0,0,0,0.0265357569324664,"Enrile","Cagayan Valley","Luzon",0,67.1452375015125,0,0,376.283464285715,0,0,0,5
"1006","PH076101000",287.239285714286,51.2559064897042,1.07521135694684,0.29,3.92,0,0,3.92,0.29,0,0,45.2008168822328,42.8182437031995,0.068073519400953,0.953029271613342,10.5513955071477,0.068073519400953,0.068073519400953,0,0,"Enrique Villanueva","Central Visayas","Visayas",14.8642128820142,200.92315343964,0,14.8642128820142,1125.978,0,0,0,3
